"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport"
89568,"Jintang_VOR-DME_CN","JTG","Jintang","VOR-DME",115400,30.871700286865234,104.39299774169922,1619,"CN",115400,"101X",,,,,-1.509,"BOTH","HIGH",
89569,"Jiuting_VOR-DME_CN","JTN","Jiuting","VOR-DME",109600,31.125,121.33999633789062,98,"CN",109600,"033X",,,,,-5.141,"BOTH","HIGH","ZSSS"
89571,"San_Juan_VOR-DME_AR","JUA","San Juan","VOR-DME",113100,-31.563899993896484,-68.42140197753906,1959,"AR",113100,"078X",,,,2.007,0.316,"BOTH","HIGH","SANU"
89572,"Juba_VOR-DME_SS","JUB","Juba","VOR-DME",113300,4.8886599540699995,31.5814990997,1513,"SS",113300,"080X",,,,,1.231,"BOTH","HIGH","HJJJ"
89575,"Jujuy_VOR-DME_AR","JUJ","Jujuy","VOR-DME",112900,-24.393600463867188,-65.0927963256836,3000,"AR",112900,"076X",,,,-4.007,-5.442,"BOTH","HIGH","SASJ"
89577,"Juliaca_VOR-DME_PE","JUL","Juliaca","VOR-DME",115550,-15.468099594116211,-70.1511001586914,12552,"PE",115550,"102Y",,,,-2.007,-4.208,"BOTH","HIGH","SPJL"
89582,"Janesville_VOR-DME_US","JVL","Janesville","VOR-DME",114300,42.55799865722656,-89.10530090332031,900,"US",114300,"090X",,,,3.001,-1.587,"LO","MEDIUM",
89587,"Elmwood_VOR-DME_US","JWJ","Elmwood","VOR-DME",109400,42.11140060424805,-92.90889739990234,981,"US",109400,"031X",,,,3.001,1.199,"LO","MEDIUM",
89593,"Jackson_VOR-DME_US","JXN","Jackson","VOR-DME",109600,42.25920104980469,-84.45850372314453,1000,"US",109600,"033X",,,,-5.001,-5.553,"BOTH","MEDIUM","KJXN"
89601,"Junior_VOR-DME_US","JYU","Junior","VOR-DME",113600,32.344600677490234,-86.99130249023438,160,"US",113600,"083X",,,,-1.001,-1.564,"LO","HIGH",
89620,"Karratha_VOR-DME_AU","KA","Karratha","VOR-DME",117300,-20.71500015258789,116.77400207519531,39,"AU",117300,"120X",,,,1.007,1.245,"BOTH","HIGH","YPKA"
89635,"Kadena_VORTAC_JP","KAD","Kadena","VORTAC",112000,26.356800079345703,127.76799774169922,158,"JP",112000,"057X",,,,-4.011,-4.288,"BOTH","HIGH","RODN"
89636,"Khaldeh_VOR-DME_LB","KAD","Khaldeh","VOR-DME",112600,33.805599212646484,35.48469924926758,87,"LB",112600,"073X",,,,3.007,3.543,"BOTH","HIGH","OLBA"
89639,"Gangwon_VORTAC_KR","KAE","Gangwon","VORTAC",115600,37.700599670410156,128.75399780273438,3360,"KR",115600,"103X",,,,-8.011,-8.003,"BOTH","HIGH","RKNN"
89644,"Kalotina_VOR-DME_BG","KAL","Kalotina","VOR-DME",114500,42.94919967651367,22.875,3150,"BG",114500,"092X",,,,2.007,3.406,"BOTH","HIGH",
89645,"Kalmar_VOR-DME_SE","KAL","Kalmar","VOR-DME",111600,56.68539810180664,16.28420066833496,26,"SE",111600,"053X",,,,2.001,3.194,"RNAV","HIGH","ESMQ"
89647,"Khamis_Mushait_VORTAC_SA","KAM","Khamis Mushait","VORTAC",115900,18.299699783325195,42.790000915527344,6701,"SA",115900,"106X",,,,,2.105,"BOTH","LOW","OEKM"
89648,"Kalamata_VOR-DME_GR","KAM","Kalamata","VOR-DME",112600,37.06639862060547,22.02389907836914,32,"GR",112600,"073X",,,,,2.597,"LO","MEDIUM","LGKL"
89654,"Kano_VOR-DME_NG","KAN","Kano","VOR-DME",112500,12.035799980163574,8.496060371398926,1589,"NG",112500,"072X",,,,,-1.162,"BOTH","HIGH","DNKN"
89657,"Kars_VOR-DME_TR","KAR","Kars","VOR-DME",113800,40.567501068115234,43.12419891357422,5902,"TR",113800,"085X",,,,3.007,5.215,"BOTH","HIGH","LTCF"
89659,"Kastrup_VOR-DME_DK","KAS","Kastrup","VOR-DME",112500,55.59049987792969,12.61359977722168,29,"DK",112500,"072X",,,,2.008,1.584,"BOTH","HIGH","EKCH"
89660,"Kastoria_VOR-DME_GR","KAS","Kastoria","VOR-DME",114500,40.45100021362305,21.275400161743164,2148,"GR",114500,"092X",,,,2.007,3.099,"BOTH","HIGH","LGKA"
89662,"Bandaranaike_VOR-DME_LK","KAT","Bandaranaike","VOR-DME",112700,7.1612701416015625,79.86849975585938,29,"LK",112700,"074X",,,,-3.007,-2.42,"BOTH","HIGH","VCBI"
89664,"Kauhava_VOR-DME_FI","KAU","Kauhava","VOR-DME",112400,63.122501373291016,23.05590057373047,159,"FI",112400,"071X",,,,,7.031,"TERMINAL","LOW","EFKA"
89665,"Kavieng_VOR-DME_PG","KAV","Kavieng","VOR-DME",116400,-2.603830099105835,150.83700561523438,13,"PG",116400,"111X",,,,6.011,6.085,"BOTH","HIGH","AYKV"
89669,"Kayes_VOR-DME_ML","KAY","Kayes","VOR-DME",116700,14.479100227355957,-11.421799659729004,510,"ML",116700,"114X",,,,,-6.214,"BOTH","HIGH","GAKY"
89682,"Kokubu_VOR-DME_JP","KBE","Kokubu","VOR-DME",117300,31.64389991760254,130.8419952392578,1499,"JP",117300,"120X",,,,-6.011,-6.094,"BOTH","HIGH","RJFK"
89684,"Krabi_VOR-DME_TH","KBI","Krabi","VOR-DME",111000,8.107549667358398,98.97750091552734,82,"TH",111000,"047X",,,,0.011,-0.308,"BOTH","HIGH","VTSG"
89685,"Kabul_VOR-DME_AF","KBL","Kabul","VOR-DME",112000,34.54560089111328,69.29039764404297,5879,"AF",112000,"057X",,,,,2.342,"BOTH","MEDIUM","OAKB"
89686,"Koln_Bonn_VOR-DME_DE","KBO","Koln/Bonn","VOR-DME",112150,50.861698150634766,7.145520210266113,311,"DE",112150,"058Y",,,,0.009,0.176,"BOTH","MEDIUM","EDDK"
89688,"Nouakchott_VOR-DME_MR","KC","Nouakchott","VOR-DME",115600,18.0916,-15.9483,6,"MR",115900,"106X",18.0899,-15.9559,,,-7.3,"BOTH","HIGH","MR-0013"
89689,"Karachi_VOR-DME_PK","KC","Karachi","VOR-DME",112100,24.910499572753906,67.17669677734375,124,"PK",112100,"058X",,,,0.007,0.255,"BOTH","HIGH","OPKC"
89696,"Kuqa_VOR-DME_CN","KCA","Kuqa","VOR-DME",114500,41.71670150756836,83,325,"CN",114500,"092X",,,,,3.12,"BOTH","HIGH",
89697,"Nagoya_VORTAC_JP","KCC","Nagoya","VORTAC",114200,35.26530075073242,136.9149932861328,76,"JP",114200,"089X",35.2655,136.915,76,-7.011,-7.068,"BOTH","HIGH",
89698,"Kobe_VOR-DME_JP","KCE","Kobe","VOR-DME",111250,34.63100051879883,135.22799682617188,44,"JP",111250,"049Y",,,,-7.001,-7.017,"BOTH","LOW","RJBE"
89709,"Kaduna_VOR_NG","KDA","Kaduna","VOR",115300,10.68019962310791,7.3014302253723145,2034,"NG",,,,,,,-1.439,"BOTH","HIGH","DNKA"
89710,"Kendari_VOR-DME_ID","KDI","Kendari","VOR-DME",115000,-4.0756402015686035,122.4530029296875,448,"ID",115000,"097X",,,,3.007,1.416,"BOTH","HIGH","WAWW"
89720,"Kea_VOR-DME_GR","KEA","Kea","VOR-DME",115000,37.55720138549805,24.297800064086914,1388,"GR",115000,"097X",,,,1.007,3.192,"BOTH","HIGH",
89721,"Sarajevo_VOR-DME_BA","KEB","Sarajevo","VOR-DME",116700,43.93389892578125,18.449800491333008,5025,"BA",116700,"114X",,,,1.007,2.581,"BOTH","HIGH","LQSA"
89722,"Kushimoto_VORTAC_JP","KEC","Kushimoto","VORTAC",112900,33.44770050048828,135.79400634765625,131,"JP",112900,"076X",33.448,135.794,150,-6.007,-6.35,"BOTH","HIGH",
89723,"Keflavik_VORTAC_IS","KEF","Keflavik","VORTAC",112000,63.986900329589844,-22.61440086364746,146,"IS",112000,"057X",,,,-19.007,-17.26,"BOTH","HIGH","BIKF"
89729,"Kerman_VOR-DME_IR","KER","Kerman","VOR-DME",114200,30.252099990844727,56.96120071411133,5754,"IR",114200,"089X",,,,2.001,2.193,"BOTH","HIGH","OIKK"
89737,"Dammam_VORTAC_SA","KFA","Dammam","VORTAC",112300,26.4975,49.7787,70,"SA",,"072X",,,,,3,"BOTH","HIGH","OEDF"
89739,"Afyon_VOR-DME_TR","KFK","Afyon","VOR-DME",112200,38.80390167236328,30.546899795532227,3323,"TR",112200,"059X",,,,2.007,4.092,"BOTH","HIGH","LTAH"
89741,"Kefallinia_VOR-DME_GR","KFN","Kefallinia","VOR-DME",115500,38.11309814453125,20.50469970703125,32,"GR",115500,"102X",,,,1.007,2.524,"BOTH","HIGH","LGKF"
89742,"Wafra_VOR-DME_KW","KFR","Wafra","VOR-DME",112000,28.620800018310547,47.95819854736328,330,"KW",112000,"057X",,,,,2.507,"BOTH","HIGH",
89743,"Kufra_VOR-DME_LY","KFR","Kufra","VOR-DME",113200,24.15329933166504,23.308300018310547,1367,"LY",113200,"079X",,,,1.007,2.117,"BOTH","HIGH","HLKF"
89745,"Klagenfurt_VOR-DME_AT","KFT","Klagenfurt","VOR-DME",113100,46.597599029541016,14.562299728393555,2279,"AT",113100,"078X",46.5977,14.5624,2279,1.007,2.197,"BOTH","HIGH","LOWK"
89747,"Kalgoorlie_VOR-DME_AU","KG","Kalgoorlie","VOR-DME",114100,-30.78969955444336,121.4530029296875,1203,"AU",114100,"088X",-30.7897,121.453,1213,0.007,1.087,"BOTH","HIGH","YPKG"
89758,"Kajiki_VOR-DME_JP","KGE","Kajiki","VOR-DME",115700,31.797500610351562,130.7259979248047,900,"JP",115700,"104X",,,,-6.011,-6.124,"LO","HIGH","RJFK"
89759,"Bangoka_VOR-DME_CD","KGI","Bangoka","VOR-DME",114500,0.49257799983024597,25.313400268554688,1430,"CD",114500,"092X",,,,,0.099,"BOTH","HIGH","FZIC"
89760,"Kang_VOR_BW","KGV","Kang","VOR",115100,-23.67970085144043,22.819900512695312,3400,"BW",,,,,,-13.007,-13.509,"BOTH","HIGH","FBKG"
89766,"Adiyaman_VOR-DME_TR","KHD","Adiyaman","VOR-DME",113600,37.72420120239258,38.45920181274414,2215,"TR",113600,"083X",,,,,4.349,"BOTH","HIGH","LTCP"
89770,"Kashi_VOR-DME_CN","KHG","Kashi","VOR-DME",115700,39.54669952392578,76.02330017089844,4564,"CN",115700,"104X",,,,,3.322,"BOTH","HIGH","ZWSH"
89771,"El_Kharga_VOR-DME_EG","KHG","El Kharga","VOR-DME",113800,25.448400497436523,30.59079933166504,137,"EG",113800,"085X",,,,2.007,2.571,"BOTH","HIGH","HEKG"
89772,"Khark_Island_VOR-DME_IR","KHG","Khark Island","VOR-DME",113400,29.26460075378418,50.31719970703125,17,"IR",113400,"081X",,,,2.501,2.441,"BOTH","MEDIUM","OIBQ"
89774,"Kahramanmaras_VOR-DME_TR","KHM","Kahramanmaras","VOR-DME",113900,37.53810119628906,36.9536018371582,1723,"TR",113900,"086X",,,,,4.287,"BOTH","HIGH","LTCN"
89777,"Xiangtang_VOR-DME_CN","KHN","Xiangtang","VOR-DME",112700,28.43000030517578,115.9229965209961,143,"CN",112700,"074X",,,,,-3.409,"BOTH","HIGH","ZSCN"
89778,"Kharkiv_VOR-DME_UA","KHR","Kharkiv","VOR-DME",116500,49.92679977416992,36.285301208496094,538,"UA",116500,"112X",,,,,7.158,"BOTH","HIGH","UKHH"
89790,"King_Khaled_VORTAC_SA","KIA","King Khaled","VORTAC",113300,24.88610076904297,46.7593994140625,1960,"SA",113300,"080X",,,,1.007,2.262,"BOTH","HIGH","OERK"
89795,"Kirkenes_VOR-DME_NO","KIK","Kirkenes","VOR-DME",112000,69.72380065917969,29.86910057067871,283,"NO",112000,"057X",,,,10.001,12.349,"RNAV","HIGH","ENKR"
89798,"Kindu_VOR_CD","KIN","Kindu","VOR",115100,-2.9190800189971924,25.899799346923828,1630,"CD",,,,,,,-0.257,"BOTH","HIGH","FZOA"
89801,"Gimpo_VOR-DME_KR","KIP","Gimpo","VOR-DME",113600,37.557498931884766,126.79199981689453,49,"KR",113600,"083X",,,,-8.011,-7.47,"BOTH","LOW","RKSS"
89802,"Kirn_VORTAC_DE","KIR","Kirn","VORTAC",117500,49.85020065307617,7.369579792022705,1453,"DE",117500,"122X",,,,0.009,0.252,"LO","HIGH",
89803,"Kish_Island_VOR-DME_IR","KIS","Kish Island","VOR-DME",117400,26.525800704956055,53.96189880371094,91,"IR",117400,"121X",,,,2.001,1.523,"BOTH","HIGH","OIBK"
89805,"Kitona_Base_VOR_CD","KIT","Kitona Base","VOR",115300,-5.938809871673584,12.426199913024902,394,"CD",,,,,,,-4.419,"BOTH","HIGH","CD-0042"
89810,"Kisumu_VOR-DME_KE","KIV","Kisumu","VOR-DME",114100,-0.0950860008597374,34.71189880371094,3680,"KE",114100,"088X",,,,,0.325,"BOTH","HIGH","HKKI"
89823,"Khajuraho_VOR-DME_IN","KKJ","Khajuraho","VOR-DME",116400,24.814899444580078,79.918701171875,737,"IN",116400,"111X",,,,0.011,-0.06,"BOTH","HIGH","VAKJ"
89824,"Khon_Kaen_VOR-DME_TH","KKN","Khon Kaen","VOR-DME",114900,16.470800399780273,102.78800201416016,670,"TH",114900,"096X",,,,0.007,-0.408,"BOTH","HIGH","VTUK"
89825,"Kancheepuram_VOR-DME_IN","KKP","Kancheepuram","VOR-DME",115400,12.784899711608887,79.71309661865234,290,"IN",115400,"101X",,,,-2.011,-1.493,"BOTH","LOW",
89827,"Silchar_VOR-DME_IN","KKU","Silchar","VOR-DME",115700,24.913700103759766,92.97750091552734,353,"IN",115700,"104X",,,,0.011,-0.302,"BOTH","HIGH","VEKU"
89841,"Kantola_VOR-DME_FI","KLA","Kantola","VOR-DME",114400,65.99169921875,29.23579978942871,923,"FI",114400,"091X",,,,9.007,10.494,"RNAV","HIGH","EFKS"
89842,"Klaipeda_VOR-DME_LT","KLA","Klaipeda","VOR-DME",113900,55.715599060058594,21.243799209594727,82,"LT",113900,"086X",,,,3.001,4.534,"RNAV","MEDIUM","EYKL"
89844,"Kalhovd_VOR-DME_NO","KLD","Kalhovd","VOR-DME",113700,60.05500030517578,8.373470306396484,4158,"NO",113700,"084X",,,,-1.007,0.096,"TERMINAL","LOW",
89845,"Klasdorf_VOR-DME_DE","KLF","Klasdorf","VOR-DME",115150,52.01940155029297,13.563400268554688,233,"DE",115150,"098Y",,,,2.01,2.162,"BOTH","HIGH","EDAZ"
89849,"Kalibo_VOR-DME_PH","KLO","Kalibo","VOR-DME",113000,11.683600425720215,122.38300323486328,14,"PH",113000,"077X",,,,-1.011,-0.457,"BOTH","HIGH","RPVK"
89850,"Kloten_VOR-DME_CH","KLO","Kloten","VOR-DME",114850,47.45709991455078,8.54557991027832,1410,"CH",114850,"095Y",,,,,0.514,"BOTH","MEDIUM","LSZH"
89865,"Kamina_Base_VOR_CD","KMB","Kamina Base","VOR",114700,-8.628589630126953,25.247900009155273,3543,"CD",,,,,,,-2.144,"BOTH","HIGH","FZSA"
89867,"Komatsu_VORTAC_JP","KMC","Komatsu","VORTAC",112000,36.396400451660156,136.40499877929688,53,"JP",112000,"057X",,,,-8.011,-7.327,"BOTH","HIGH","RJNK"
89868,"King_Khaled_Military_City_VORTAC_SA","KMC","King Khaled Military City","VORTAC",115900,27.879499435424805,45.556800842285156,1342,"SA",115900,"106X",,,,,2.566,"BOTH","LOW","OEKK"
89869,"Kunming_VOR-DME_CN","KMG","Kunming","VOR-DME",112900,25.016700744628906,102.73300170898438,6421,"CN",112900,"076X",,,,,-1.13,"BOTH","HIGH","ZPPP"
89870,"Gimhae_VOR-DME_KR","KMH","Gimhae","VOR-DME",113800,35.199100494384766,128.93600463867188,100,"KR",113800,"085X",,,,-7.011,-7.138,"BOTH","LOW","RKPK"
89871,"Kalemie_VOR_CD","KMI","Kalemie","VOR",116300,-5.86883020401001,29.249900817871094,2569,"CD",,,,,,,-0.557,"BOTH","HIGH","FZRF"
89872,"Kmiecin_VOR_PL","KMI","Kmiecin","VOR",116800,54.20130157470703,19.145099639892578,,"PL",,,,,,3.207,4.019,"BOTH","HIGH",
89875,"Kamishly_VOR-DME_SY","KML","Kamishly","VOR-DME",115100,37.016700744628906,41.205299377441406,1480,"SY",115100,"098X",,,,,4.325,"BOTH","HIGH","OSKL"
89878,"Kermanshah_VOR-DME_IR","KMS","Kermanshah","VOR-DME",114600,34.339698791503906,47.16910171508789,4307,"IR",114600,"093X",,,,3.501,3.558,"BOTH","HIGH","OICC"
89891,"Kaunas_VOR-DME_LT","KNA","Kaunas","VOR-DME",114400,54.959800720214844,24.06529998779297,256,"LT",114400,"091X",,,,4.007,5.377,"BOTH","HIGH","EYKA"
89892,"Kenana_VOR-DME_SD","KNA","Kenana","VOR-DME",115400,13.02869987487793,32.90719985961914,1303,"SD",115400,"101X",,,,,2.134,"BOTH","HIGH",
89894,"Kansai_VOR-DME_JP","KNE","Kansai","VOR-DME",111800,34.43009948730469,135.2519989013672,42,"JP",111800,"055X",,,,-7.011,-6.574,"BOTH","LOW","RJBB"
89896,"Kananga_VOR-DME_CD","KNG","Kananga","VOR-DME",115500,-5.9021501541137695,22.44969940185547,2139,"CD",115500,"102X",,,,,-1.479,"BOTH","HIGH","FZUA"
89899,"Kainuu_VOR-DME_FI","KNI","Kainuu","VOR-DME",114900,64.28250122070312,27.655799865722656,447,"FI",114900,"096X",,,,8.001,9.285,"RNAV","HIGH","EFKI"
89901,"Kigali_VOR-DME_RW","KNM","Kigali","VOR-DME",114900,-1.9692100286483765,30.14739990234375,4891,"RW",114900,"096X",,,,0.007,0.095,"BOTH","HIGH","HRYR"
89903,"Kaunis_VOR-DME_FI","KNS","Kaunis","VOR-DME",115800,68.4540023803711,27.451499938964844,1340,"FI",115800,"105X",,,,9.007,10.476,"RNAV","HIGH",
89904,"Konya_VOR-DME_TR","KNY","Konya","VOR-DME",111200,37.996700286865234,32.56439971923828,3389,"TR",111200,"049X",,,,,4.143,"BOTH","LOW","LTAN"
89117,"Kona_VORTAC_US","KOA","Kona","VORTAC",112100,19.717238888900003,-156.044920278,36,"US",,"104X",,,,,11,"BOTH","HIGH","PHKO"
89915,"Gangneung_VOR-DME_KR","KOG","Gangneung","VOR-DME",113500,37.7588005065918,128.9499969482422,50,"KR",113500,"082X",,,,-8.011,-8.025,"BOTH","LOW","RKNN"
89916,"Koksy_VORTAC_BE","KOK","Koksy","VORTAC",114500,51.09469985961914,2.651669979095459,30,"BE",114500,"092X",51.0992,2.65472,20,-2.007,-1.134,"BOTH","HIGH","EBFN"
89918,"Korsa_VOR-DME_DK","KOR","Korsa","VOR-DME",112800,55.43939971923828,11.631500244140625,136,"DK",112800,"075X",,,,1.008,1.375,"RNAV","HIGH",
89921,"Kos_VOR-DME_GR","KOS","Kos","VOR-DME",109000,36.79059982299805,27.091100692749023,410,"GR",109000,"027X",,,,,3.343,"TERMINAL","LOW","LGKO"
89924,"Ganzhou_VOR-DME_CN","KOW","Ganzhou","VOR-DME",112100,25.821699142456055,114.91500091552734,338,"CN",112100,"058X",,,,,-3.012,"BOTH","HIGH",
89926,"Kozani_VOR-DME_GR","KOZ","Kozani","VOR-DME",109600,40.285099029541016,21.84040069580078,2055,"GR",109600,"033X",,,,1.007,3.139,"LO","MEDIUM","LGKZ"
89934,"Kan'On_VOR-DME_JP","KPE","Kan'On","VOR-DME",109850,34.35929870605469,132.41099548339844,30,"JP",109850,"035Y",,,,-7.011,-7.024,"LO","LOW","RJBH"
89935,"Kupang_VOR-DME_ID","KPG","Kupang","VOR-DME",112200,-10.173999786376953,123.6780014038086,335,"ID",112200,"059X",,,,2.007,2.202,"BOTH","HIGH","WATT"
89936,"Kavala_VOR-DME_GR","KPL","Kavala","VOR-DME",108800,40.911800384521484,24.614099502563477,23,"GR",108800,"025X",,,,2.007,3.416,"BOTH","HIGH","LGKV"
89937,"Pohang_VORTAC_KR","KPO","Pohang","VORTAC",112500,35.977500915527344,129.4739990234375,900,"KR",112500,"072X",,,,-7.011,-7.303,"BOTH","HIGH","RKTH"
89939,"Kamphaeng_Saen_VOR-DME_TH","KPS","Kamphaeng Saen","VOR-DME",114500,14.167200088500977,99.95099639892578,33,"TH",114500,"092X",,,,-1.011,-0.362,"BOTH","HIGH","VTBK"
89941,"Kempten_VOR-DME_DE","KPT","Kempten","VOR-DME",109600,47.74580001831055,10.349699974060059,2529,"DE",109600,"033X",,,,0.007,1.196,"BOTH","HIGH",
89957,"Kiruna_VOR-DME_SE","KRA","Kiruna","VOR-DME",115200,67.81919860839844,20.337499618530273,1489,"SE",115200,"099X",,,,5.01,6.425,"RNAV","HIGH","ESNQ"
89958,"Aden_VOR-DME_YE","KRA","Aden","VOR-DME",112500,12.831199645996094,45.02349853515625,12,"YE",112500,"072X",,,,,1.188,"BOTH","HIGH","OYAA"
89960,"Khoram_Abad_VOR-DME_IR","KRD","Khoram Abad","VOR-DME",116400,33.43510055541992,48.289100646972656,3762,"IR",116400,"111X",,,,3.001,3.412,"BOTH","HIGH","OICK"
89962,"Kochi_VOR-DME_JP","KRE","Kochi","VOR-DME",113700,33.54180145263672,133.67999267578125,54,"JP",113700,"084X",,,,-5.007,-6.442,"BOTH","HIGH","RJOK"
89963,"Korhogo_VOR_CI","KRG","Korhogo","VOR",115200,9.372469902038574,-5.644309997558594,1213,"CI",,,,,,,-5.245,"BOTH","HIGH","DIKO"
89964,"Karaganda_VOR-DME_KZ","KRG","Karaganda","VOR-DME",113400,49.686100006103516,73.36329650878906,1748,"KZ",113400,"081X",,,,8.007,8.158,"BOTH","HIGH","UAKK"
89965,"Karlsruhe_VOR-DME_DE","KRH","Karlsruhe","VOR-DME",115950,48.99290084838867,8.584239959716797,908,"DE",115950,"106Y",,,,0.01,0.49,"BOTH","HIGH",
89968,"Kerkira_VOR-DME_GR","KRK","Kerkira","VOR-DME",114700,39.44390106201172,20.072799682617188,78,"GR",114700,"094X",,,,0.007,2.547,"BOTH","HIGH","LGKR"
89969,"Karmoy_VOR-DME_NO","KRM","Karmoy","VOR-DME",115150,59.346500396728516,5.201690196990967,102,"NO",115150,"098Y",,,,-3.001,-1.125,"BOTH","HIGH","ENHD"
89972,"Karnice_VOR-DME_PL","KRN","Karnice","VOR-DME",117800,51.94620132446289,20.444599151611328,591,"PL",117800,"125X",,,,,4.082,"BOTH","HIGH",
89973,"Karistos_VOR-DME_GR","KRO","Karistos","VOR-DME",112200,37.99420166015625,24.4950008392334,2024,"GR",112200,"059X",,,,,3.23,"BOTH","HIGH",
89975,"Kuressaare_VOR-DME_EE","KRS","Kuressaare","VOR-DME",112400,58.22829818725586,22.515399932861328,39,"EE",112400,"071X",,,,3.007,5.459,"RNAV","HIGH","EEKE"
89976,"Krasnoyarsk_VOR-DME_RU","KRS","Krasnoyarsk","VOR-DME",113200,56.16999816894531,92.50830078125,965,"RU",113200,"079X",,,,4.007,4.364,"BOTH","HIGH","UNKL"
89977,"Turkmenbashi_VOR-DME_TM","KRS","Turkmenbashi","VOR-DME",112300,40.084999084472656,53,279,"TM",112300,"070X",,,,,5.165,"BOTH","MEDIUM","UTAK"
89980,"Kartuzy_VOR-DME_PL","KRT","Kartuzy","VOR-DME",113200,54.29970169067383,18.20800018310547,689,"PL",113200,"079X",,,,2.007,3.453,"BOTH","HIGH","EPGD"
89981,"Khorat_VOR-DME_TH","KRT","Khorat","VOR-DME",113700,14.9173002243042,102.13999938964844,729,"TH",113700,"084X",,,,0.007,-0.352,"BOTH","HIGH","VTUN"
89998,"Ndjili_VOR-DME_CD","KSA","Ndjili","VOR-DME",115000,-4.404739856719971,15.41819953918457,1079,"CD",115000,"097X",,,,,-3.123,"BOTH","HIGH","FZAA"
89999,"Kosice_VOR-DME_SK","KSC","Kosice","VOR-DME",108200,48.683101654052734,21.248199462890625,787,"SK",108200,"019X",,,,3.007,3.569,"BOTH","HIGH","LZKZ"
90001,"Karlstad_VOR-DME_SE","KSD","Karlstad","VOR-DME",117800,59.44240188598633,13.331600189208984,348,"SE",117800,"125X",,,,1.001,2.197,"BOTH","HIGH","ESOK"
90002,"Kushiro_VOR-DME_JP","KSE","Kushiro","VOR-DME",112500,43.03379821777344,144.20399475097656,334,"JP",112500,"072X",,,,-9.011,-8.372,"BOTH","HIGH","RJCK"
90004,"Kumasi_VOR-DME_GH","KSI","Kumasi","VOR-DME",113900,6.7085700035095215,-1.5906599760055542,942,"GH",113900,"086X",,,,,-4.498,"BOTH","HIGH","DGSI"
90006,"Seoul_VOR-DME_KR","KSM","Seoul","VOR-DME",113000,37.43519973754883,127.11000061035156,82,"KR",113000,"077X",,,,-8.011,-7.468,"BOTH","LOW","RKSM"
90009,"Kayseri_VOR-DME_TR","KSR","Kayseri","VOR-DME",116300,38.77560043334961,35.52170181274414,3489,"TR",116300,"110X",,,,,4.35,"BOTH","HIGH","LTAU"
90012,"Kasane_VOR-DME_BW","KSV","Kasane","VOR-DME",113300,-17.832700729370117,25.16990089416504,3293,"BW",113300,"080X",,,,,-7.506,"BOTH","HIGH","FBKE"
90027,"Kagawa_VOR-DME_JP","KTE","Kagawa","VOR-DME",108400,34.212501525878906,134.0229949951172,696,"JP",108400,"021X",,,,-6.007,-6.569,"BOTH","HIGH","RJOT"
90028,"Kitzingen_VOR_DE","KTG","Kitzingen","VOR",111400,49.74589920043945,10.213600158691406,697,"DE",,,,,,-1.009,1.155,"LO","LOW","ETIN"
90030,"Kithira_VOR-DME_GR","KTH","Kithira","VOR-DME",113800,36.27579879760742,23.016199111938477,1042,"GR",113800,"085X",,,,,3.053,"TERMINAL","MEDIUM",
90032,"Kotlas_VOR-DME_RU","KTL","Kotlas","VOR-DME",117800,61.24169921875,46.71329879760742,180,"RU",117800,"125X",,,,13.007,14.596,"BOTH","HIGH",
90033,"Kathmandu_VOR-DME_NP","KTM","Kathmandu","VOR-DME",112300,27.674699783325195,85.34919738769531,4255,"NP",112300,"070X",,,,0.007,0.069,"BOTH","HIGH","VNKT"
90034,"Khartoum_VOR-DME_SD","KTM","Khartoum","VOR-DME",112100,15.566100120544434,32.55339813232422,1280,"SD",112100,"058X",,,,,2.239,"BOTH","HIGH","HSSK"
90035,"Kariatain_VOR-DME_SY","KTN","Kariatain","VOR-DME",117700,34.21329879760742,37.264198303222656,2457,"SY",117700,"124X",,,,3.007,4.009,"BOTH","HIGH",
90037,"Ketapang_VOR-DME_ID","KTP","Ketapang","VOR-DME",116800,-1.8164900541305542,109.96600341796875,49,"ID",116800,"115X",,,,,0.58,"BOTH","HIGH","WIOK"
90039,"Kutaisi_VOR-DME_GE","KTS","Kutaisi","VOR-DME",113600,42.173500061035156,42.45610046386719,200,"GE",113600,"083X",,,,5.007,5.444,"BOTH","HIGH","UGKO"
90040,"Keetmanshoop_VOR-DME_NA","KTV","Keetmanshoop","VOR-DME",112900,-26.537399291992188,18.11359977722168,3507,"NA",112900,"076X",,,,-18.007,-17.1,"BOTH","HIGH","FYKT"
90041,"Kununurra_VOR-DME_AU","KU","Kununurra","VOR-DME",116500,-15.77560043334961,128.70899963378906,165,"AU",116500,"112X",-15.7781,128.71,145,3.007,3.233,"BOTH","HIGH","YPKU"
90042,"Kaduna_VOR-DME_NG","KU","Kaduna","VOR-DME",114700,10.596099853515625,7.447509765625,2113,"NG",114700,"094X",,,,,-1.43,"BOTH","HIGH","DN53"
90055,"Kuwait_VOR-DME_KW","KUA","Kuwait","VOR-DME",115500,29.218399047851562,47.96760177612305,188,"KW",115500,"102X",,,,2.007,2.563,"BOTH","HIGH","OKKK"
